"Reference.area","TIME_PERIOD","Income threshold_1","Income threshold_10","Income threshold_11","Income threshold_12","Income threshold_13","Income threshold_14","Income threshold_15","Income threshold_16","Income threshold_17","Income threshold_18","Income threshold_19","Income threshold_2","Income threshold_20","Income threshold_21","Income threshold_22","Income threshold_3","Income threshold_4","Income threshold_5","Income threshold_6","Income threshold_7","Income threshold_8","Income threshold_9","Marginal rate_1","Marginal rate_10","Marginal rate_11","Marginal rate_12","Marginal rate_13","Marginal rate_14","Marginal rate_15","Marginal rate_16","Marginal rate_17","Marginal rate_18","Marginal rate_19","Marginal rate_2","Marginal rate_20","Marginal rate_21","Marginal rate_22","Marginal rate_23","Marginal rate_3","Marginal rate_4","Marginal rate_5","Marginal rate_6","Marginal rate_7","Marginal rate_8","Marginal rate_9"
"United States",2014,9075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36900,NA,NA,NA,89350,186350,405100,406750,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,25,28,33,35,39.6,NA,NA
"United States",2015,9225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37450,NA,NA,NA,90750,189300,411500,413200,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,25,28,33,35,39.6,NA,NA
"United States",2016,9275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37650,NA,NA,NA,91150,190150,413350,415050,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,25,28,33,35,39.6,NA,NA
"United States",2017,9325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37950,NA,NA,NA,91900,191650,416700,418400,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,25,28,33,35,39.6,NA,NA
"United States",2018,9525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38700,NA,NA,NA,82500,157500,2e+05,5e+05,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,22,24,32,35,37,NA,NA
"United States",2019,9700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39475,NA,NA,NA,84200,160725,204100,510300,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,22,24,32,35,37,NA,NA
"United States",2020,9875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40125,NA,NA,NA,85525,163300,207350,518400,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,22,24,32,35,37,NA,NA
"United States",2021,9950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40525,NA,NA,NA,86375,164925,209425,523600,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,22,24,32,35,37,NA,NA
"United States",2022,10275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41775,NA,NA,NA,89075,170050,215950,539900,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,22,24,32,35,37,NA,NA
"United States",2023,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44725,NA,NA,NA,95375,182100,231250,578125,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,22,24,32,35,37,NA,NA
"United States",2024,11600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47150,NA,NA,NA,100525,191950,243725,609350,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,22,24,32,35,37,NA,NA
